Source,Target,Type,Weight
91,16,Directed,-0.08422544598579407
91,18,Directed,0.14964479207992554
91,19,Directed,-0.39260178804397583
91,21,Directed,0.11152837425470352
91,24,Directed,0.06828528642654419
91,31,Directed,0.05261982977390289
91,35,Directed,0.3086269795894623
91,37,Directed,0.16458378732204437
91,44,Directed,-0.3047025203704834
91,51,Directed,0.018655404448509216
91,56,Directed,-0.25909343361854553
91,58,Directed,0.12223654985427856
91,63,Directed,0.11936778575181961
91,64,Directed,-0.21448281407356262
91,76,Directed,-0.06031075119972229
91,81,Directed,0.07796287536621094
91,83,Directed,0.013906657695770264
91,87,Directed,0.06835100054740906
91,88,Directed,-0.13216286897659302
91,89,Directed,-0.09860622137784958
91,90,Directed,0.8987374305725098
91,91,Directed,0.4289323091506958
